2018-06-18 19:18:20	2018-06-18 19:18:33	30			27			22			low		0.866665		0.173333
2018-06-18 19:18:33	2018-06-18 19:18:37	26			25			23			high		0.433335		0.086667
2018-06-18 19:19:01	2018-06-18 19:19:06	30			27			27			high		0.541665		0.108333
2018-06-18 19:19:09	2018-06-18 19:19:12	29			28			27			high		0.325000		0.065000
2018-06-18 19:19:16	2018-06-18 19:19:19	29			27			27			high		0.325000		0.065000
2018-06-18 19:19:24	2018-06-18 19:19:27	29			29			27			high		0.325000		0.065000
2018-06-19 15:34:03	2018-06-19 15:34:15	28			0			21			medium		1.000000		0.200000
2018-06-19 15:37:20	2018-06-19 15:37:43	26			20			20			low		1.533335		0.306667
2018-06-19 15:37:45	2018-06-19 15:37:49	21			20			20			low		0.266665		0.053333
2018-06-19 15:37:51	2018-06-19 15:37:52	21			20			20			low		0.066665		0.013333
2018-06-19 15:37:52	2018-06-19 15:37:57	21			20			20			low		0.333335		0.066667
2018-06-19 15:37:59	2018-06-19 15:38:03	21			20			20			low		0.266665		0.053333
2018-06-19 15:38:05	2018-06-19 15:38:09	21			20			20			low		0.266665		0.053333
2018-06-19 15:38:11	2018-06-19 15:38:15	21			20			20			low		0.266665		0.053333
2018-06-19 15:38:32	2018-06-19 15:38:33	20			20			19			high		0.108335		0.021667
2018-06-19 15:38:35	2018-06-19 15:38:37	20			20			19			high		0.216665		0.043333
2018-06-19 15:38:39	2018-06-19 15:38:41	20			20			19			high		0.216665		0.043333
2018-06-19 15:38:43	2018-06-19 15:38:45	20			20			19			high		0.216665		0.043333
2018-06-19 15:40:13	2018-06-19 15:40:28	30			20			20			high		1.625000		0.325000
2018-06-19 15:40:30	2018-06-19 15:40:32	21			20			20			high		0.216665		0.043333
2018-06-19 15:40:34	2018-06-19 15:40:36	21			20			20			high		0.216665		0.043333
2018-06-19 15:40:38	2018-06-19 15:40:40	21			20			20			high		0.216665		0.043333
2018-06-19 15:40:42	2018-06-19 15:40:44	21			20			20			high		0.216665		0.043333
2018-06-19 15:40:46	2018-06-19 15:40:49	21			20			20			high		0.325000		0.065000
2018-06-19 15:40:50	2018-06-19 15:40:52	21			20			20			high		0.216665		0.043333
2018-06-19 15:40:54	2018-06-19 15:40:56	21			20			20			high		0.216665		0.043333
2018-06-19 15:40:58	2018-06-19 15:41:00	21			20			20			high		0.216665		0.043333
2018-06-19 15:41:02	2018-06-19 15:41:04	21			20			20			high		0.216665		0.043333
2018-06-19 15:41:06	2018-06-19 15:41:08	21			20			20			high		0.216665		0.043333
2018-06-19 15:41:10	2018-06-19 15:41:12	21			20			20			high		0.216665		0.043333
2018-06-19 15:41:14	2018-06-19 15:41:16	21			20			20			high		0.216665		0.043333
2018-06-19 15:41:18	2018-06-19 15:41:20	21			20			20			high		0.216665		0.043333
2018-06-19 15:41:22	2018-06-19 15:41:24	21			20			20			high		0.216665		0.043333
2018-06-19 15:41:26	2018-06-19 15:41:28	21			20			20			high		0.216665		0.043333
2018-06-19 15:41:30	2018-06-19 15:41:32	21			20			20			high		0.216665		0.043333
2018-06-19 15:41:34	2018-06-19 15:41:36	21			20			20			high		0.216665		0.043333
2018-06-19 15:41:38	2018-06-19 15:41:40	21			20			20			high		0.216665		0.043333
2018-06-19 15:41:42	2018-06-19 15:41:44	21			20			20			high		0.216665		0.043333
2018-06-19 15:41:46	2018-06-19 15:41:48	21			20			20			high		0.216665		0.043333
2018-06-19 15:41:50	2018-06-19 15:41:52	21			20			20			high		0.216665		0.043333
2018-06-19 15:41:54	2018-06-19 15:41:56	21			20			20			high		0.216665		0.043333
2018-06-19 15:41:58	2018-06-19 15:42:00	21			20			20			high		0.216665		0.043333
2018-06-19 15:42:02	2018-06-19 15:42:04	21			20			20			high		0.216665		0.043333
2018-06-19 15:42:06	2018-06-19 15:42:09	21			20			20			high		0.325000		0.065000
2018-06-19 15:42:11	2018-06-19 15:42:12	21			20			20			high		0.108335		0.021667
2018-06-19 15:42:14	2018-06-19 15:42:16	21			20			20			high		0.216665		0.043333
2018-06-19 15:42:18	2018-06-19 15:42:20	21			20			20			high		0.216665		0.043333
2018-06-19 15:42:22	2018-06-19 15:42:24	21			20			20			high		0.216665		0.043333
2018-06-19 15:42:26	2018-06-19 15:42:27	21			0			20			high		0.108335		0.021667
2018-06-19 15:43:37	2018-06-19 15:44:04	30			0			22			low		1.800000		0.360000
2018-06-19 15:44:06	2018-06-19 15:44:10	23			0			18			low		0.266665		0.053333
2018-06-19 15:44:12	2018-06-19 15:44:16	23			0			18			low		0.266665		0.053333
2018-06-19 15:44:18	2018-06-19 15:44:22	23			0			18			low		0.266665		0.053333
2018-06-19 15:44:24	2018-06-19 15:44:28	23			0			18			low		0.266665		0.053333
2018-06-19 15:44:30	2018-06-19 15:44:34	23			0			18			low		0.266665		0.053333
2018-06-19 15:44:36	2018-06-19 15:44:40	23			0			18			low		0.266665		0.053333
2018-06-19 15:45:38	2018-06-19 15:45:42	22			0			21			low		0.266665		0.053333
2018-06-19 15:45:44	2018-06-19 15:45:48	22			0			21			low		0.266665		0.053333
2018-06-19 15:45:50	2018-06-19 15:45:54	22			0			21			low		0.266665		0.053333
2018-06-19 15:45:56	2018-06-19 15:46:00	22			0			21			low		0.266665		0.053333
2018-06-19 15:46:02	2018-06-19 15:46:06	22			0			21			low		0.266665		0.053333
2018-06-19 15:46:08	2018-06-19 15:46:12	22			0			21			low		0.266665		0.053333
2018-06-19 15:46:14	2018-06-19 15:46:18	22			0			21			low		0.266665		0.053333
2018-06-19 15:46:20	2018-06-19 15:46:24	22			0			21			low		0.266665		0.053333
2018-06-19 15:46:26	2018-06-19 15:46:30	22			0			21			low		0.266665		0.053333
2018-06-19 15:46:32	2018-06-19 15:46:36	22			0			21			low		0.266665		0.053333
2018-06-19 15:46:38	2018-06-19 15:46:42	22			0			21			low		0.266665		0.053333
2018-06-19 15:46:44	2018-06-19 15:46:48	22			0			21			low		0.266665		0.053333
2018-06-19 15:46:50	2018-06-19 15:46:54	22			0			21			low		0.266665		0.053333
2018-06-19 15:46:56	2018-06-19 15:47:00	22			0			21			low		0.266665		0.053333
2018-06-19 15:47:03	2018-06-19 15:47:07	22			0			21			low		0.266665		0.053333
2018-06-19 15:47:09	2018-06-19 15:47:13	22			0			21			low		0.266665		0.053333
2018-06-19 15:47:15	2018-06-19 15:47:19	22			0			21			low		0.266665		0.053333
2018-06-19 15:47:21	2018-06-19 15:47:25	22			0			21			low		0.266665		0.053333
2018-06-19 15:47:27	2018-06-19 15:47:31	22			0			21			low		0.266665		0.053333
2018-06-19 15:47:33	2018-06-19 15:47:38	22			0			21			low		0.333335		0.066667
2018-06-19 15:47:39	2018-06-19 15:47:43	22			0			21			low		0.266665		0.053333
2018-06-19 15:47:46	2018-06-19 15:47:49	22			0			21			low		0.200000		0.040000
2018-06-19 15:47:51	2018-06-19 15:47:56	22			0			21			low		0.333335		0.066667
2018-06-19 15:47:57	2018-06-19 15:48:01	22			0			21			low		0.266665		0.053333
2018-06-19 15:48:04	2018-06-19 15:48:04	22			0			21			low		0.000000		0.000000
2018-06-19 15:48:04	2018-06-19 15:48:10	22			0			21			low		0.400000		0.080000
2018-06-19 15:48:12	2018-06-19 15:48:16	22			0			21			low		0.266665		0.053333
2018-06-19 15:48:18	2018-06-19 15:48:21	22			0			21			low		0.200000		0.040000
2018-06-19 15:48:23	2018-06-19 15:48:27	22			0			21			low		0.266665		0.053333
2018-06-19 15:48:29	2018-06-19 15:48:33	22			0			21			low		0.266665		0.053333
2018-06-19 15:48:36	2018-06-19 15:48:40	22			0			21			low		0.266665		0.053333
2018-06-19 15:48:42	2018-06-19 15:48:45	22			0			21			low		0.200000		0.040000
